ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0060766,negative regulation of androgen receptor signaling pathway,7/1791,17/18112,7.267716369588646e-4,0.017003661029310668,0.013838085055131745,79128/117107/84402/25344/24482/313575/83422,7
BP,GO:0090398,cellular senescence,17/1791,74/18112,7.351385060892335e-4,0.01713351545034792,0.013943764444999658,246334/29657/306571/85489/303604/293491/501099/290744/83722/24525/81649/171116/81507/170538/25587/299694/361403,17
BP,GO:0007272,ensheathment of neurons,32/1791,180/18112,7.610030771769773e-4,0.01760145140101731,0.014324584638636478,303356/679869/288529/361549/83526/361466/619374/60445/499975/499022/24596/24592/24705/24482/362911/29748/316457/308376/78960/313977/25271/24660/307350/116690/291023/308831/293736/84005/170907/314259/25017/315509,32
BP,GO:0008366,axon ensheathment,32/1791,180/18112,7.610030771769773e-4,0.01760145140101731,0.014324584638636478,303356/679869/288529/361549/83526/361466/619374/60445/499975/499022/24596/24592/24705/24482/362911/29748/316457/308376/78960/313977/25271/24660/307350/116690/291023/308831/293736/84005/170907/314259/25017/315509,32
BP,GO:1990778,protein localization to cell periphery,57/1791,377/18112,7.762551091391697e-4,0.0178862114730817,0.014556330854392006,25513/360468/317420/78961/361171/79121/298771/685244/79128/83502/362696/84006/360576/497936/171444/362461/25247/84009/24803/266688/116501/81755/83709/170673/25400/171058/360606/64832/25012/499975/316415/81745/308003/65144/310533/288475/192249/24329/25289/113970/81802/25523/60391/303754/361833/116600/266611/303181/116690/260323/60355/81822/171571/361167/314259/25017/64845,57
BP,GO:0046620,regulation of organ growth,24/1791,122/18112,7.838213988006177e-4,0.017992398373223237,0.014642748911854242,679869/681740/686117/291414/25496/29480/170899/364069/81649/24482/25553/317268/499497/24205/81507/304514/295953/116590/140589/114490/364706/311622/25022/84583,24
BP,GO:0033555,multicellular organismal response to stress,23/1791,115/18112,7.870069767293091e-4,0.017997606915204464,0.014646987778226914,24167/292462/54276/59312/63882/84009/29659/287986/81517/363235/307348/50662/24716/83840/81648/25187/24718/499497/25398/83532/24166/54278/24267,23
BP,GO:0007422,peripheral nervous system development,18/1791,81/18112,7.919028716987821e-4,0.01804174220428349,0.014682906389116391,307376/25473/679693/361549/64637/309165/64444/114507/24592/29748/308376/78960/24660/114503/295327/116690/114490/314259,18
BP,GO:0001558,regulation of cell growth,66/1791,452/18112,8.131491724141644e-4,0.018456665730579712,0.015020583495144601,29456/307833/29751/310352/307940/83841/79128/361764/291414/171112/287871/25751/245918/299799/294518/501099/64622/287986/81526/303823/85332/29480/24962/246249/24805/84394/25664/313934/311384/298504/361324/84402/25716/298682/65172/360921/25433/301346/25344/24329/24482/498423/363142/308896/296084/114523/116671/84584/300514/690358/308266/29645/303181/29477/25685/300231/295691/113976/313017/83527/114110/84005/25237/25416/291553/84583,66
BP,GO:0000209,protein polyubiquitination,40/1791,242/18112,8.257396711331945e-4,0.018672767358748038,0.015196453427272213,690043/311909/293705/690433/294862/246216/308906/303689/362788/300756/304294/307251/296368/683206/293294/362172/314405/296390/303336/361391/293561/300813/368062/295252/315608/63879/311567/316395/299197/361970/300950/287643/297930/59319/291553/311412/364681/305105/360610/287280,40
BP,GO:0022612,gland morphogenesis,30/1791,166/18112,8.309419400007342e-4,0.018690669919326965,0.015211023063515185,246334/29751/309389/83502/78965/29227/302424/25496/360635/683206/81517/314850/84402/365581/312652/24329/24482/25317/29492/114523/25271/114502/84584/303181/291023/114766/140589/311163/25022/25509,30
BP,GO:0021915,neural tube development,34/1791,196/18112,8.326765655330607e-4,0.018690669919326965,0.015211023063515185,679869/85489/296201/79428/679693/316742/29560/25496/81757/289229/307724/60445/311071/29344/78963/304883/84402/24592/290669/24705/301346/25497/307151/171116/114502/686412/303181/302526/303811/114490/305348/59319/311622/25509,34
BP,GO:0003229,ventricular cardiac muscle tissue development,15/1791,62/18112,8.367399193056201e-4,0.01871282694535326,0.015229055110272182,307562/25639/64444/25496/362934/689710/311332/25271/81507/24326/114503/25587/304514/364706/25022,15
BP,GO:1901215,negative regulation of neuron death,43/1791,266/18112,8.603299248953673e-4,0.018853087804797015,0.015343203569215392,24560/25232/25579/84006/78965/29560/317407/64444/498226/64622/89828/81517/29619/24335/310392/60445/498995/24596/81745/24525/170911/81735/25325/24482/313173/24922/499497/114634/25398/63879/89811/301285/192235/114503/63868/303181/113955/25676/59319/312647/305081/54278/246274,43
BP,GO:0031223,auditory behavior,6/1791,13/18112,8.614622526154573e-4,0.018853087804797015,0.015343203569215392,59312/304883/60391/364674/290467/29424,6
BP,GO:0003208,cardiac ventricle morphogenesis,17/1791,75/18112,8.644775612165778e-4,0.018853087804797015,0.015343203569215392,25639/29560/64637/64444/25496/362934/689710/311332/313575/25271/499497/81507/24326/114503/304514/364706/25022,17
BP,GO:0051899,membrane depolarization,20/1791,95/18112,8.645955545086994e-4,0.018853087804797015,0.015343203569215392,54239/25576/29717/315606/29659/25101/29701/114245/25411/24596/362524/361833/25398/116600/59266/81574/304514/497770/29716/291553,20
BP,GO:0043488,regulation of mRNA stability,29/1791,159/18112,8.647327756231863e-4,0.018853087804797015,0.015343203569215392,361109/192178/303250/311909/689890/308473/361182/287433/690139/303158/29619/29344/291604/499022/291841/266600/679712/298765/308266/361920/306672/313053/680127/303572/408200/290046/302368/367307/307745,29
BP,GO:1904659,glucose transmembrane transport,25/1791,130/18112,8.711304415167966e-4,0.018853087804797015,0.015343203569215392,84006/360576/294075/85262/50866/362461/24494/303443/246273/60445/114507/362860/83840/81649/24482/24954/24326/170538/311839/498284/308410/498416/25676/25551/681056,25
BP,GO:0001662,behavioral fear response,14/1791,56/18112,8.718221592982978e-4,0.018853087804797015,0.015343203569215392,54276/59312/63882/84009/287986/81517/363235/307348/83840/81648/25187/499497/83532/24166,14
BP,GO:0051489,regulation of filopodium assembly,14/1791,56/18112,8.718221592982978e-4,0.018853087804797015,0.015343203569215392,25513/79121/306934/310812/306439/29423/85420/287433/501099/81757/170673/25592/60391/170538,14
BP,GO:0062237,protein localization to postsynapse,14/1791,56/18112,8.718221592982978e-4,0.018853087804797015,0.015343203569215392,685244/25247/84009/24803/83709/25400/64832/25012/288475/113970/81802/317235/171571/64845,14
BP,GO:1903531,negative regulation of secretion by cell,33/1791,189/18112,8.775461328718739e-4,0.018853087804797015,0.015343203569215392,24560/140594/171337/84405/685258/294075/84020/287871/81742/25496/85268/84009/81526/24494/303008/287537/499194/25664/84402/100188944/24592/24373/81648/498650/65190/245921/81735/25248/24324/25675/113976/25017/366270,33
BP,GO:0061013,regulation of mRNA catabolic process,31/1791,174/18112,8.790083853225351e-4,0.018853087804797015,0.015343203569215392,361109/192178/303250/311909/689890/308473/361182/287433/690139/303158/29619/29344/291604/499022/259170/291841/266600/679712/298765/308266/361920/306672/313053/680127/303572/408200/290046/170912/302368/367307/307745,31
BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,39/1791,235/18112,8.802033431797388e-4,0.018853087804797015,0.015343203569215392,171337/57301/29354/25579/294075/64637/25496/24494/85332/291084/24335/679566/304883/25267/100910984/306141/298859/310533/24705/363855/25344/24329/24482/25317/29492/307403/60391/25187/25675/89811/24326/679819/680127/114766/113955/83425/114110/24166/25022,39
BP,GO:0022404,molting cycle process,22/1791,109/18112,8.915861516951564e-4,0.018963351611054675,0.015432939534127057,246334/450229/296511/362247/156726/302424/309165/298184/25496/289229/192107/313845/50662/24596/365581/24592/24373/299897/24329/24205/25017/25022,22
BP,GO:0022405,hair cycle process,22/1791,109/18112,8.915861516951564e-4,0.018963351611054675,0.015432939534127057,246334/450229/296511/362247/156726/302424/309165/298184/25496/289229/192107/313845/50662/24596/365581/24592/24373/299897/24329/24205/25017/25022,22
BP,GO:0006325,chromatin organization,71/1791,496/18112,9.189557213069465e-4,0.019449167385536335,0.015828310860149925,246334/307726/690043/316440/681740/293112/309828/688041/292027/24404/306571/290831/117107/296384/81785/140926/685258/500252/363545/100362634/84020/303547/192352/309165/116665/315606/304601/689883/683923/289468/315523/290744/290997/309647/282546/288563/292907/312440/300266/25574/170911/362194/290669/78975/308738/501145/366980/246284/307151/317241/100910646/306764/100362678/296084/100366024/309902/314555/688466/301164/688843/311607/361688/361237/310775/287585/170956/363026/685179/117535/100310845/308690,71
BP,GO:0017157,regulation of exocytosis,42/1791,259/18112,9.208219968822069e-4,0.019449167385536335,0.015828310860149925,56768/140594/81531/171337/54239/83841/298771/29717/29693/65153/299799/25496/364403/25216/24803/266688/79113/81755/25101/83709/81757/287537/94338/171058/24805/29316/362876/25159/25716/81745/25248/502585/25398/24242/24244/50663/116600/116508/25505/60355/29716/25017,42
BP,GO:0019932,second-messenger-mediated signaling,52/1791,339/18112,9.277504627753047e-4,0.019527702647273975,0.01589222519188584,192248/494021/57301/308995/24167/29693/294075/54276/498440/171054/308899/25147/64622/290614/29659/65096/311658/140929/171099/497757/29316/24603/63885/81648/81745/310533/24418/24329/24482/362665/84023/29748/308376/24324/25187/307820/24242/24244/50663/312981/361110/29645/25620/29477/81511/64455/294560/25334/29716/29424/24166/366270,52
BP,GO:0030072,peptide hormone secretion,48/1791,307/18112,9.442359233829245e-4,0.019806162489442516,0.01611884409317566,29657/94270/679869/56768/140594/81754/685258/29560/294075/84020/287871/64444/81742/84009/364403/266688/81526/24494/303443/94338/64832/25664/25012/84402/81648/308003/245921/24329/25248/84023/295252/171101/60391/25187/25675/301285/63840/24640/294560/113976/29716/312647/29424/25017/24166/366270/25509/300666,48
BP,GO:0030099,myeloid cell differentiation,64/1791,438/18112,9.502204551348288e-4,0.01986319941094558,0.016165262436241997,361181/297099/25513/499474/309460/78969/306571/309389/686117/57301/79128/117107/317376/24790/78965/314322/29560/84020/313662/54260/25147/501099/59328/689984/24335/50662/25664/29263/29344/24356/84402/361391/25159/24592/81649/24914/24705/291100/24457/29492/307403/100366024/24170/499497/24205/114503/300193/25094/25587/685474/297096/680127/116723/25338/25341/24497/503000/114490/362691/64831/298982/688737/363735/360610,64
BP,GO:0030177,positive regulation of Wnt signaling pathway,26/1791,138/18112,9.542584251978933e-4,0.01987901921766439,0.016178137065449984,29657/83837/307940/79128/302424/309060/293546/683206/306811/311071/24667/304883/84402/295445/24329/499745/308896/64462/116477/63879/303181/302526/24666/363122/304054/25022,26
BP,GO:0070536,protein K63-linked deubiquitination,10/1791,33/18112,9.575131729041043e-4,0.01987901921766439,0.016178137065449984,307774/312937/310677/293570/683206/289468/290997/314405/114210/304150,10
BP,GO:0007517,muscle organ development,54/1791,356/18112,9.747845617903332e-4,0.020088340895060543,0.016348489271995247,29657/679869/24404/64619/85489/25639/290925/306934/296511/314322/498440/64444/25496/690139/297748/29619/362934/289229/689710/24596/311332/24592/259241/83840/364069/81649/29152/24914/117041/308738/313575/313173/113984/307403/25271/114502/25675/691556/79558/499497/114634/24660/81507/24326/114503/311098/303181/361688/25367/25546/364674/114490/364706/25022,54
BP,GO:0008645,hexose transmembrane transport,25/1791,131/18112,9.775026968498965e-4,0.020088340895060543,0.016348489271995247,84006/360576/294075/85262/50866/362461/24494/303443/246273/60445/114507/362860/83840/81649/24482/24954/24326/170538/311839/498284/308410/498416/25676/25551/681056,25
BP,GO:0043401,steroid hormone mediated signaling pathway,25/1791,131/18112,9.775026968498965e-4,0.020088340895060543,0.016348489271995247,246334/29657/313615/117560/79128/25576/117107/140926/683626/100362634/64444/303016/301513/84402/312440/291841/25344/24482/313575/25271/84584/114766/316275/363026/83422,25
BP,GO:0021954,central nervous system neuron development,20/1791,96/18112,9.924772843987449e-4,0.02032740512120392,0.01654304684929044,29751/307940/54239/29227/29619/84394/311071/84407/25159/310533/317268/316539/295327/299331/25367/100911395/312647/314259/54278/25022,20
BP,GO:0021872,forebrain generation of neurons,15/1791,63/18112,9.99400598879444e-4,0.020332287100279792,0.016547019949058352,29751/307940/59312/84394/680427/25159/310533/501145/307403/295327/303181/310062/312647/25022/25509,15
BP,GO:0035176,social behavior,15/1791,63/18112,9.99400598879444e-4,0.020332287100279792,0.016547019949058352,54239/84020/287871/59312/171093/84009/24494/25553/309243/171101/60391/24922/24718/116508/29424,15
BP,GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,23/1791,117/18112,0.0010078815975857098,0.020383768411991743,0.01658891697164612,361503/25513/306934/310812/306439/679934/25751/261738/85420/501099/81757/170673/303653/289820/29152/25592/24205/299331/305386/314260/691418/114633/29424,23
BP,GO:0061448,connective tissue development,48/1791,308/18112,0.0010138129237485213,0.020383768411991743,0.01658891697164612,307271/24831/78965/29227/29560/156726/64637/309165/266813/25496/501099/29195/81526/81517/59328/94338/50662/25664/313954/246771/298101/291406/252900/85435/81649/170911/299897/24914/24705/501145/24482/295928/25523/499497/81507/361060/171052/25587/305386/84399/291023/295691/25546/363026/305081/25181/314694/306009,48
BP,GO:0051592,response to calcium ion,32/1791,183/18112,0.001015049273800084,0.020383768411991743,0.01658891697164612,297900/289144/290527/314322/54276/54260/81742/79212/25216/79425/24805/317675/25716/282819/78975/100360880/24329/117514/294961/116477/60391/24170/499497/362988/24242/24244/50663/312981/287876/301446/29424/310900,32
BP,GO:2001236,regulation of extrinsic apoptotic signaling pathway,30/1791,168/18112,0.0010153348395254805,0.020383768411991743,0.01658891697164612,679869/24404/315648/312937/307505/79128/24668/156726/309165/683206/24494/85383/502935/24716/353229/84402/24592/83840/301575/306417/299897/24482/79558/60430/311450/24617/291259/29424/311622/246274,30
BP,GO:0019432,triglyceride biosynthetic process,11/1791,39/18112,0.0010513939712042933,0.02091479384937176,0.017021081265925816,679869/290843/291914/298504/29653/252900/59329/313977/113976/362261/24539,11
BP,GO:0002209,behavioral defense response,14/1791,57/18112,0.0010521004303645832,0.02091479384937176,0.017021081265925816,54276/59312/63882/84009/287986/81517/363235/307348/83840/81648/25187/499497/83532/24166,14
BP,GO:0061001,regulation of dendritic spine morphogenesis,14/1791,57/18112,0.0010521004303645832,0.02091479384937176,0.017021081265925816,280670/317407/59312/84009/246217/362876/289820/171116/116671/316539/24718/317235/83527/362173,14
BP,GO:0071383,cellular response to steroid hormone stimulus,42/1791,261/18112,0.001075820261796358,0.021298912467331548,0.017333688421374543,246334/29657/29436/313615/117560/79128/25576/29717/117107/140926/683626/24795/100362634/64444/303016/301513/29344/84402/24592/312440/83840/291841/81648/29152/25344/24329/24482/313575/307151/298765/25271/79558/24718/25426/84584/59266/114766/24617/316275/363026/24166/83422,42
BP,GO:0062012,regulation of small molecule metabolic process,56/1791,374/18112,0.0010832013260115051,0.021298912467331548,0.017333688421374543,24831/679869/316021/404280/85489/192280/79128/24668/117107/24167/29560/60666/313020/24494/314312/116486/362826/83709/293939/246273/304488/171548/89820/117276/29316/310392/25664/298504/362860/499561/252900/365842/117041/78975/297417/24482/25317/25248/300807/59329/353252/60336/25398/24205/24954/301164/29223/307759/311839/24640/498416/64194/362434/24267/681056/360610,56
BP,GO:0060043,regulation of cardiac muscle cell proliferation,13/1791,51/18112,0.00108542871360723,0.021298912467331548,0.017333688421374543,681740/686117/25496/170899/81649/499497/24205/81507/304514/116590/140589/114490/25022,13
BP,GO:0098926,postsynaptic signal transduction,13/1791,51/18112,0.00108542871360723,0.021298912467331548,0.017333688421374543,54239/24654/117536/309165/85268/25101/362934/54297/25592/116671/25229/303181/29424,13
BP,GO:0046621,negative regulation of organ growth,12/1791,45/18112,0.001089350217504107,0.021307129816969396,0.017340375944903758,679869/681740/686117/291414/29480/170899/25553/24205/304514/114490/311622/84583,12
BP,GO:0035051,cardiocyte differentiation,32/1791,184/18112,0.0011148071979510466,0.021735167260051976,0.01768872554643648,85489/289144/291414/100910104/64637/64444/25496/501099/303101/29480/314850/100360552/60445/25267/24705/24329/24482/59329/25271/79558/499497/81507/24326/303181/304514/308831/64031/116590/25546/114490/312647/84583,32
BP,GO:0045606,positive regulation of epidermal cell differentiation,8/1791,23/18112,0.0011322881815182433,0.021872646031155213,0.0178006098591455,296201/313018/25496/360635/84584/313017/81749/364706,8
BP,GO:0021537,telencephalon development,52/1791,342/18112,0.001134259918937664,0.021872646031155213,0.0178006098591455,29751/307940/64619/306562/266802/313929/24654/29227/364140/29560/303547/59312/25147/501099/81517/287659/29619/84394/310392/307724/60445/298504/311071/680427/24592/498949/500137/24705/311462/245921/24329/114120/307403/317268/116671/24718/499497/24954/303181/25587/291023/64677/310062/84005/312647/25416/314259/29424/54278/25551/25509/29642,52
BP,GO:0032204,regulation of telomere maintenance,20/1791,97/18112,0.0011362413522678033,0.021872646031155213,0.0178006098591455,316440/287522/24678/85420/681012/65045/315523/294864/291604/292907/303238/363855/246284/296084/305968/290046/116590/691397/361403/307745,20
BP,GO:0051028,mRNA transport,20/1791,97/18112,0.0011362413522678033,0.021872646031155213,0.0178006098591455,315170/303824/685258/361182/102553587/315352/29344/499022/259170/59087/25497/113975/25281/29477/302591/293056/78973/170956/291981/29424,20
BP,GO:0010657,muscle cell apoptotic process,22/1791,111/18112,0.0011470652346439452,0.021890103573271858,0.017814817326128482,25513/84405/29629/64637/81517/65045/25400/85383/60378/81680/25664/78963/499022/81745/24482/25675/116554/299331/64031/59319/24166/311622,22
BP,GO:0055017,cardiac muscle tissue growth,22/1791,111/18112,0.0011470652346439452,0.021890103573271858,0.017814817326128482,681740/686117/291414/25496/29480/689710/170899/81649/366980/24482/25271/499497/24205/81507/304514/308831/116590/140589/114490/364706/25022/84583,22
BP,GO:0031331,positive regulation of cellular catabolic process,66/1791,458/18112,0.0011493564696468189,0.021890103573271858,0.017814817326128482,361109/192178/363502/307940/78969/311909/85489/64189/297822/79128/311842/308473/300240/308906/29560/300756/60666/294518/362246/246215/683206/24494/690139/303158/314312/83709/246273/29619/293294/83722/315000/60445/29344/291604/499022/291841/690038/293561/306417/78975/116546/24482/368062/310097/64462/298765/363328/24954/311567/116554/308266/170538/361920/306672/299331/313053/408200/116723/100911395/59319/312647/29424/317396/364681/367307/307745,66
BP,GO:0006887,exocytosis,60/1791,408/18112,0.0011515425190608245,0.021890103573271858,0.017814817326128482,56768/140594/81531/171337/54239/83841/298771/57301/29717/499903/360576/29693/65153/299799/81717/25496/364403/25216/24803/266688/79113/81755/25101/83709/81757/287537/84573/25400/94338/171058/24805/64832/29316/25012/362876/25159/25716/81745/308003/498650/116546/25248/499690/117559/81802/502585/60391/404640/25398/362842/24242/24244/50663/116600/116508/25505/81511/60355/29716/25017,60
BP,GO:0051302,regulation of cell division,31/1791,177/18112,0.0011742394080217372,0.022252019685346503,0.018109355421958455,246334/64619/313018/683626/24494/81517/83709/83620/83722/314818/114111/317247/117514/25317/310958/361195/404640/24205/84584/24242/24244/50663/89811/207122/313017/308761/688405/314265/304054/25022/25509,31
BP,GO:0045670,regulation of osteoclast differentiation,17/1791,77/18112,0.001182026551786386,0.02233002333700803,0.018172837113603704,25513/57301/117107/317376/78965/314322/689984/84402/24592/29492/307403/24205/114503/25094/25338/25341/362691,17
BP,GO:0009100,glycoprotein metabolic process,53/1791,351/18112,0.001198625524468276,0.02257349555832979,0.01837098204847418,25197/679869/81754/78961/362547/316325/24654/304543/100301568/29560/64445/362567/25478/303100/314312/295430/289229/310803/312915/316583/300173/289085/286758/29750/360518/301575/297417/25433/24482/64169/25280/308519/315664/367083/79214/309902/25596/313339/24954/688673/89811/299762/64701/680576/83627/84399/78947/363799/311952/25181/314694/29582/313878,53
BP,GO:0001763,morphogenesis of a branching structure,40/1791,247/18112,0.0012339619731307659,0.02298500084742256,0.018705877291403706,246334/29751/24668/83502/78965/116665/25496/501099/360635/24494/81517/303823/314850/289229/502935/25267/84402/311332/306141/24525/312652/25325/24482/25317/499745/29748/25271/353252/79558/114634/84584/24326/84399/114766/503000/25546/311622/360820/25022/89806,40
BP,GO:0009649,entrainment of circadian clock,10/1791,34/18112,0.0012376810611104214,0.02298500084742256,0.018705877291403706,24668/365564/245980/316259/59329/498941/25229/63840/25587/306129,10
BP,GO:0010574,regulation of vascular endothelial growth factor production,10/1791,34/18112,0.0012376810611104214,0.02298500084742256,0.018705877291403706,25293/171114/29560/64444/24494/29316/300807/25426/114110/291981,10
BP,GO:0060914,heart formation,10/1791,34/18112,0.0012376810611104214,0.02298500084742256,0.018705877291403706,64637/64444/25496/502935/499497/114634/81507/303181/304514/79218,10
BP,GO:0003151,outflow tract morphogenesis,18/1791,84/18112,0.0012393687782269603,0.02298500084742256,0.018705877291403706,85489/29560/64637/64444/25496/57341/502935/312652/24705/313575/499497/114634/81507/24326/303811/114490/364706/25022,18
BP,GO:0003231,cardiac ventricle development,27/1791,148/18112,0.001274898307321904,0.023468120365195803,0.019099054323527324,25639/79428/29560/25751/64637/64444/25496/362934/314850/289229/689710/170899/311332/313575/25271/79558/499497/686412/81507/24326/114503/311098/25587/304514/114490/364706/25022,27
BP,GO:0051224,negative regulation of protein transport,27/1791,148/18112,0.001274898307321904,0.023468120365195803,0.019099054323527324,24560/140594/84405/685258/84020/287871/81742/81526/24494/303008/85383/84402/114906/24592/498650/65190/245921/81735/363478/25675/300514/362325/362891/64194/361167/361089/266709,27
BP,GO:0046364,monosaccharide biosynthetic process,19/1791,91/18112,0.0012769929049613366,0.023468120365195803,0.019099054323527324,24959/679869/303565/29560/60666/25104/25062/252900/365842/117041/59329/60336/24954/301164/307759/63840/24644/306009/681056,19
BP,GO:0045445,myoblast differentiation,20/1791,98/18112,0.0012974492070406077,0.023772239537433786,0.01934655555076721,25513/679869/306934/24654/64444/25496/25216/303101/309434/85383/307829/29344/81649/29152/29618/29317/24482/25675/499497/316455,20
BP,GO:0045581,negative regulation of T cell differentiation,13/1791,52/18112,0.0013182218496332482,0.024008214105745655,0.01953859867262895,303496/311909/312937/156726/24508/81517/50662/308496/361391/364069/499745/84399/295953,13
BP,GO:0099054,presynapse assembly,13/1791,52/18112,0.0013182218496332482,0.024008214105745655,0.01953859867262895,56768/309349/79121/83841/363058/306147/688721/287986/60391/303181/29138/291388/290467,13
BP,GO:0001508,action potential,28/1791,156/18112,0.0013547697505622398,0.024600192216925686,0.020020368065653462,307562/54239/25576/29717/25468/29693/84020/298487/29659/29701/362524/25248/294961/65023/361833/24660/24242/24244/50663/116600/291130/59266/81574/25505/691246/497770/29716/291553,28
BP,GO:0042752,regulation of circadian rhythm,25/1791,134/18112,0.00136681094389033,0.024671545910044147,0.020078437823258542,29657/54239/24668/25468/307829/25664/365564/245980/314330/259241/316259/78975/84023/64462/300807/59329/498941/25229/116554/25620/63840/25587/300950/312647/306129,25
BP,GO:0060048,cardiac muscle contraction,25/1791,134/18112,0.00136681094389033,0.024671545910044147,0.020078437823258542,307562/29717/689890/29693/84020/29659/59328/170911/192249/25592/24242/24244/50663/116600/312981/89811/59266/299331/81574/691246/58971/29716/291553/100310845/84583,25
BP,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,17/1791,78/18112,0.001374718406833981,0.024724331468905108,0.020121396280966066,307376/83837/498576/25639/117107/25751/102553587/25664/311827/306471/306141/81745/100366024/296072/679921/24666/314694,17
BP,GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,6/1791,14/18112,0.001381928768605579,0.024724331468905108,0.020121396280966066,24654/85268/54297/25592/116671/25229,6
BP,GO:1901339,regulation of store-operated calcium channel activity,6/1791,14/18112,0.001381928768605579,0.024724331468905108,0.020121396280966066,117087/24242/24244/50663/312981/361110,6
BP,GO:0051101,regulation of DNA binding,24/1791,127/18112,0.0014060150980850486,0.02508149513680748,0.020412066696385192,85489/117107/29227/362489/362115/64637/64444/293294/501097/25664/362831/291100/24482/306764/24242/24244/50663/116554/114503/63840/25587/503000/364706/25509,24
BP,GO:0034248,regulation of cellular amide metabolic process,64/1791,445/18112,0.0014223865676557812,0.02529934938903543,0.02058936296609769,361109/315170/192178/313594/310348/303250/311909/100362324/308473/24790/360663/114488/84427/309165/287433/114089/312510/287986/690139/303158/287359/29619/94338/310392/315000/301513/60445/29344/291604/499022/100910299/83840/259170/291841/500262/24418/24705/24482/297911/298765/25271/316539/25426/361309/308266/170538/63840/361920/306672/685474/313053/408200/116590/84472/308410/293056/295394/100360412/362191/64831/362173/367307/307745/84583,64
BP,GO:0006417,regulation of translation,57/1791,387/18112,0.0014539533729860895,0.02574324316562533,0.020950616923425234,361109/315170/192178/313594/310348/303250/311909/100362324/308473/360663/114488/84427/287433/114089/312510/287986/690139/303158/287359/29619/315000/301513/60445/29344/291604/499022/100910299/83840/259170/291841/500262/24418/24705/24482/297911/298765/25271/25426/361309/308266/63840/361920/306672/685474/313053/408200/116590/84472/293056/295394/100360412/362191/64831/362173/367307/307745/84583,57
BP,GO:0043523,regulation of neuron apoptotic process,45/1791,289/18112,0.0014558072742027145,0.02574324316562533,0.020950616923425234,292887/84019/317673/25232/25579/84006/117536/29560/317407/308457/64444/64622/89828/24494/81517/29619/291084/24596/24592/81745/24525/170911/363855/25325/313173/25592/24922/116671/499497/114634/25398/63879/60430/89811/116554/301285/192235/114503/63868/361970/25676/59319/29424/54278/246274,45
BP,GO:0007015,actin filament organization,65/1791,454/18112,0.0014707721301143446,0.02588963931891716,0.021069758466973083,25513/360468/81531/79121/685611/307505/303342/293344/84006/679934/362918/100910104/314251/261738/59312/29324/85420/501099/64226/29480/307348/83620/287570/303653/312915/307016/360593/60445/304883/192154/289820/310131/170911/310695/65172/360921/84357/84023/316258/691149/295588/24170/680259/309722/365352/313866/299909/311098/170538/309922/298024/287876/291044/294560/306941/691418/360854/83527/25676/361167/300768/499156/25017/360820/85246,65
BP,GO:0042475,odontogenesis of dentin-containing tooth,21/1791,106/18112,0.0014768543224830271,0.02588963931891716,0.021069758466973083,246334/679869/309389/307505/78965/302424/64637/94338/29263/24596/25267/365581/303635/24373/293976/81507/24617/25341/300341/364706/25376,21
BP,GO:0048704,embryonic skeletal system morphogenesis,21/1791,106/18112,0.0014768543224830271,0.02588963931891716,0.021069758466973083,297099/85489/497987/497988/679693/296511/266813/501097/287647/315615/502935/25267/501145/307151/24457/353252/499497/114634/25546/314694/25022,21
BP,GO:0006402,mRNA catabolic process,38/1791,234/18112,0.0015293994618938464,0.026440524539348184,0.021518085243353698,361109/192178/313594/287522/303250/311909/689890/308473/361182/287433/681012/307050/690139/303158/29619/301513/29344/291604/499022/259170/291841/266600/679712/298765/308266/361920/306672/313053/680127/303572/408200/290046/691397/170912/302368/361271/367307/307745,38
BP,GO:0010631,epithelial cell migration,48/1791,314/18112,0.001534469438301419,0.026440524539348184,0.021518085243353698,192248/360468/29751/81531/24404/79121/303604/24790/307449/29560/307618/65048/25496/501099/29659/81526/94202/360606/83722/29316/25664/192270/311071/24356/306873/114111/25159/311332/24592/81745/312652/25433/24482/25317/292401/113984/24324/499497/25426/207122/679819/305471/296072/24617/311494/114110/25237/360820,48
BP,GO:0008298,intracellular mRNA localization,5/1791,10/18112,0.0015473987729751693,0.026440524539348184,0.021518085243353698,29344/259170/685474/170912/29424,5
BP,GO:0030853,negative regulation of granulocyte differentiation,5/1791,10/18112,0.0015473987729751693,0.026440524539348184,0.021518085243353698,361181/78969/50662/24705/100366024,5
BP,GO:0035907,dorsal aorta development,5/1791,10/18112,0.0015473987729751693,0.026440524539348184,0.021518085243353698,501099/24596/311332/81507/25237,5
BP,GO:0060926,cardiac pacemaker cell development,5/1791,10/18112,0.0015473987729751693,0.026440524539348184,0.021518085243353698,64444/303101/81507/304514/25546,5
BP,GO:0098598,learned vocalization behavior or vocal learning,5/1791,10/18112,0.0015473987729751693,0.026440524539348184,0.021518085243353698,59312/60391/364674/29424/25509,5
BP,GO:0099541,trans-synaptic signaling by lipid,5/1791,10/18112,0.0015473987729751693,0.026440524539348184,0.021518085243353698,24654/309207/24418/25248/60391,5
