ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0030500,regulation of bone mineralization,53/8652,85/18112,0.0047356844785906745,0.021880186958075934,0.013612696274491413,85272/24392/114700/304581/29560/83476/304334/313860/50646/83504/313564/114506/29733/315294/310849/25296/315716/85489/499497/300870/313922/140590/498333/302680/84426/315039/689008/81507/57301/79558/81733/303554/29263/317346/287534/366998/298878/315272/171143/83838/100362255/29373/24176/24653/685781/25312/301088/25290/25542/25172/140586/79110/297894,53
BP,GO:0071453,cellular response to oxygen levels,133/8652,236/18112,0.004767502028679481,0.022011800072316793,0.013694579000326144,309434/84591/25682/444984/83516/294515/360949/303010/29223/50558/25297/65026/363061/308913/305999/54702/29560/287155/117279/399489/25696/24451/29553/300807/24185/56718/83805/64831/25139/24874/500985/25537/679028/85265/84402/170915/297508/140448/24247/24316/50557/317673/24782/25495/58936/25262/29300/60445/304127/25496/85489/293056/299284/81647/24323/24644/360721/170899/312401/309757/25742/171355/24766/26295/24224/298103/25240/100361568/24577/29344/116744/316539/25404/25664/337868/499529/171116/29452/192235/24613/83615/24617/117183/63997/84683/308457/64157/308051/29527/444985/64345/315141/25735/114114/305081/114490/24888/170496/25464/298575/24842/363520/492821/312647/64476/81678/246097/116455/65133/83765/192647/24176/170851/685781/25647/140926/680149/304539/171375/246297/25435/499285/313647/679921/66021/27064/364785/114766/362282/25203/89823/24250/25498,133
BP,GO:0001736,establishment of planar polarity,38/8652,58/18112,0.004816262180343487,0.022174943711170327,0.013796078352643548,83721/25236/315196/60627/312781/246334/289229/679693/83572/114850/84402/309377/680531/64512/79128/58868/360950/300128/83466/500666/364952/304883/307724/499073/315578/287612/311860/303811/308577/295461/308584/500430/64566/310552/298555/59323/282836/363875,38
BP,GO:0043536,positive regulation of blood vessel endothelial cell migration,38/8652,58/18112,0.004816262180343487,0.022174943711170327,0.013796078352643548,24483/24356/24790/300289/29560/24451/25159/24185/361632/171356/24482/81823/24918/171374/114111/498764/317181/303200/294400/445442/81745/309757/292658/303604/64535/84582/89807/83722/79114/171369/24471/29527/25738/24628/311860/29659/287454/25380,38
BP,GO:0043666,regulation of phosphoprotein phosphatase activity,38/8652,58/18112,0.004816262180343487,0.022174943711170327,0.013796078352643548,84686/29424/362102/170917/84351/689588/116504/25537/360616/113970/24242/24244/50663/24629/307169/315348/60445/25639/361502/192361/299694/64513/58950/309144/24699/304799/360869/363229/500711/65271/287173/25118/24835/259226/360792/294207/24514/361565,38
BP,GO:1904645,response to amyloid-beta,38/8652,58/18112,0.004816262180343487,0.022174943711170327,0.013796078352643548,24392/294515/81722/140908/56820/24482/311144/25398/297508/25399/24596/64547/116554/116506/309757/257648/29392/24224/313633/25661/24418/316539/362738/29716/54226/24873/25361/170496/25464/29184/24176/24835/63865/25591/29192/25302/24686/81687,38
BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,66/8652,109/18112,0.004848897051669772,0.022309653774639403,0.013879887836659185,361732/685474/116502/399489/24451/246334/306007/296583/170915/25554/315713/364535/300514/116490/317673/29884/361594/64547/315639/140942/114208/363989/680611/309757/295922/117282/114851/25513/24224/25406/24887/24577/366492/362501/691657/25625/315732/60430/297376/24854/64314/24888/24842/492821/58918/313264/24835/303348/360748/100361529/681429/497672/308896/310552/363984/296102/300711/114552/362675/361567/64625/170824/100360342/313017/360254/362342,66
BP,GO:0006029,proteoglycan metabolic process,48/8652,76/18112,0.004901643991814691,0.022520198511478857,0.014010877647682272,25682/691394/314694/316533/360904/365691/365583/297865/289229/302302/24482/302489/25181/361840/295430/84353/304885/306404/64134/363073/25654/315879/294449/140590/312401/679869/84399/309410/56819/316325/315939/29633/293722/294809/292999/297554/311215/298690/306375/29373/498392/311642/140568/114002/296733/366251/306197/290553,48
BP,GO:0043966,histone H3 acetylation,48/8652,76/18112,0.004901643991814691,0.022520198511478857,0.014010877647682272,287422/315606/85471/360581/679713/303113/287734/363545/316312/310615/170844/308589/140583/310352/297597/309647/363067/170915/310958/289881/303214/294018/306571/60584/301164/361015/192645/309757/362414/50554/317247/291100/337868/310644/685258/306011/307927/161452/309194/313905/361825/497672/362594/362093/362740/360254/362224/288471,48
BP,GO:0051251,positive regulation of lymphocyte activation,167/8652,302/18112,0.004904883556533688,0.022520198511478857,0.014010877647682272,24483/64545/294515/499342/287437/59319/85471/317599/29434/25408/84357/25752/63868/316369/81707/81722/362513/291912/308444/361182/364514/58935/308995/25660/361103/690899/117273/252963/287673/289754/56822/25205/500318/24482/85420/63995/305451/294797/24918/361391/25648/303836/54239/315609/502585/307151/317382/500616/311658/25528/24493/140588/315348/361688/689988/24335/24796/25608/84349/315716/25368/24807/25109/689932/499497/312937/156726/50662/309622/114851/100361294/303496/25668/288923/24224/305549/313633/259270/84399/24932/360481/312275/155140/289257/360546/25328/25404/54259/317578/308496/116562/29653/364069/25325/295378/24705/308345/363328/299909/303181/290029/24832/686310/338457/25407/25019/54260/171369/81517/365542/298006/24699/680127/304966/362481/25361/680476/353227/680537/296099/100360621/29499/365769/24497/363229/290549/161452/301059/24165/24494/301348/295322/309620/295248/24498/100363332/690369/303348/360748/64025/25647/29142/304005/54236/84600/362491/289026/114638/25662/25621/313050/25084/116553/287287/499285/29577/24514/362851/24984/25670/300955/362282/679975/25380/56646/292594/307366,167
BP,GO:0030193,regulation of blood coagulation,43/8652,67/18112,0.0049488663674423445,0.022581791879518358,0.014049197786959474,25673/25267/24936/309004/361069/301261/83580/81632/260320/445442/29436/313633/25099/94195/25404/171048/170538/24617/295703/290757/24628/361969/24929/305081/116677/315272/316736/29251/29184/24176/287774/24816/81750/56611/287527/691992/25048/315579/287454/29366/361412/25439/361228,43
BP,GO:0051148,negative regulation of muscle cell differentiation,43/8652,67/18112,0.0049488663674423445,0.022581791879518358,0.014049197786959474,304670/24483/304581/100360552/50686/293165/81526/289754/29480/29431/84580/688600/311658/307305/25496/297480/314850/29386/25587/140590/59325/312299/305391/361400/81710/81507/289521/24225/302415/50554/64031/25671/24628/84010/29499/29373/140926/25334/246297/24377/293897/500538/84583,43
BP,GO:2000736,regulation of stem cell differentiation,43/8652,67/18112,0.0049488663674423445,0.022581791879518358,0.014049197786959474,299210/84584/25267/114483/293165/298765/79225/690899/313053/25125/312503/308582/29300/296751/25496/170820/299284/683626/295922/310461/364706/312440/304514/303181/362856/140587/690139/29146/494343/83618/289590/83838/293294/311423/296272/360748/497988/361191/315259/29577/140586/500715/54254,43
BP,GO:0003085,negative regulation of systemic arterial blood pressure,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,58812/24602/116491/300754/83504/25690/81648/289734/24925/140590/366274/25645/83810/291553/29290/24241/29184/24176/24835/500943/24377/252939/29412,23
BP,GO:0010460,positive regulation of heart rate,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,58812/24602/29480/29180/155430/25026/245956/24925/24323/309757/25107/689560/24324/25665/171143/24808/24165/63887/366270/25302/25550/84020/29412,23
BP,GO:0060390,regulation of SMAD protein signal transduction,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,294503/81526/252835/89817/361954/79128/25296/170842/140590/295062/81507/296201/50554/25664/361244/29373/291312/25591/498642/309170/366251/24514/294562,23
BP,GO:0061036,positive regulation of cartilage development,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,305848/293165/83476/24831/313860/252835/367218/140588/25296/81516/140590/680712/140587/81517/25671/353227/29373/29441/309165/290921/64566/140586/290553,23
BP,GO:0061437,renal system vasculature development,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,85272/25267/117092/117279/89805/171356/24499/498328/24629/25296/25496/24326/25240/56761/89807/29492/24628/89804/305081/298878/308408/29577/24883,23
BP,GO:0061440,kidney vasculature development,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,85272/25267/117092/117279/89805/171356/24499/498328/24629/25296/25496/24326/25240/56761/89807/29492/24628/89804/305081/298878/308408/29577/24883,23
BP,GO:1902656,calcium ion import into cytosol,23/8652,32/18112,0.004958742457049955,0.022581791879518358,0.014049197786959474,116469/140447/25505/66026/56820/84550/682930/25398/140448/24925/116506/257648/54234/64513/29716/24476/114246/29465/83810/113995/24176/24686/24180,23
BP,GO:0021955,central nervous system neuron axonogenesis,30/8652,44/18112,0.00496956642845765,0.022581791879518358,0.014049197786959474,54278/360272/25367/29227/287989/65196/84394/84407/83572/691317/54239/50557/311071/290447/25614/29686/312213/24338/313633/312275/316539/299331/170845/308458/306400/312647/304729/288042/684085/365748,30
BP,GO:0046636,negative regulation of alpha-beta T cell activation,30/8652,44/18112,0.00496956642845765,0.022581791879518358,0.014049197786959474,499342/25369/690899/171136/361391/303836/317382/500616/363294/140588/311909/81516/311567/156726/50662/303496/25406/84399/313587/116562/364069/29499/312478/295248/29215/364031/25084/287287/29199/25380,30
BP,GO:0046839,phospholipid dephosphorylation,30/8652,44/18112,0.00496956642845765,0.022581791879518358,0.014049197786959474,310155/300443/305482/298062/295401/689613/65030/50557/310812/680466/81536/309255/317576/192270/364298/309855/365382/54259/114089/171088/282584/116699/65038/362490/116482/288762/309008/309014/287533/315422,30
BP,GO:0072583,clathrin-dependent endocytosis,30/8652,44/18112,0.00496956642845765,0.022581791879518358,0.014049197786959474,29144/25751/308864/60568/313413/311144/29491/89816/81637/65178/308578/83800/317396/79128/309129/54241/313409/246046/313934/192154/81659/303882/368088/116561/84010/29402/116743/314717/309008/81917,30
BP,GO:0097009,energy homeostasis,30/8652,44/18112,0.00496956642845765,0.022581791879518358,0.014049197786959474,83516/259241/287986/66026/313413/25125/170911/78975/307271/309757/58853/364395/298282/266802/308717/298504/171078/24324/25095/113894/84010/29184/63887/301617/363112/303185/365297/498226/59301/24536,30
BP,GO:0038202,TORC1 signaling,34/8652,51/18112,0.004979241607205121,0.0225946767162117,0.01405721405157316,293561/100361138/313155/689984/303158/24855/56718/64226/287044/500843/500034/315427/305812/684112/364298/100911798/305464/298514/314979/360969/497918/303792/117044/287478/100363332/303185/287871/294518/295357/300711/360505/314621/362324/363138,34
BP,GO:1902622,regulation of neutrophil migration,34/8652,51/18112,0.004979241607205121,0.0225946767162117,0.01405721405157316,360272/294560/306934/291912/29681/60670/287673/24493/315348/84023/24323/25663/24326/155140/64513/315509/81517/298006/24929/680127/114114/308875/363463/301059/24494/83765/29220/499285/289237/29385/113959/84397/363875/29259,34
BP,GO:0044264,cellular polysaccharide metabolic process,60/8652,98/18112,0.004993039541783751,0.022641737990779166,0.014086493090102625,24483/299210/297417/50686/689995/24185/25739/56718/25205/252917/24954/65152/24482/305571/290638/295430/64561/312927/25694/360230/63840/266805/316583/24925/24158/84597/288333/498416/309513/690987/679869/81675/24668/316021/192280/25107/192361/29633/29573/64035/25634/311215/306375/25467/691447/498757/361377/29184/288752/24953/301617/114002/24701/287533/24506/362029/24536/290403/291958/25659,60
BP,GO:0002710,negative regulation of T cell mediated immunity,20/8652,27/18112,0.005014544191543902,0.022661486644001753,0.014098779658707566,291912/690899/25110/24675/294797/689004/25690/317382/315348/24796/81516/303496/24699/501043/100360621/361242/29221/29683/29199/292594,20
BP,GO:0010575,positive regulation of vascular endothelial growth factor production,20/8652,27/18112,0.005014544191543902,0.022661486644001753,0.014098779658707566,25242/114110/29560/294503/29702/300807/64444/361341/24493/29316/25426/29527/25246/308436/24494/24498/311642/497672/54254/113959,20
BP,GO:0016540,protein autoprocessing,20/8652,27/18112,0.005014544191543902,0.022661486644001753,0.014098779658707566,84380/25424/310681/156117/298282/84399/307350/298296/29154/29499/25121/83584/25591/362879/29153/293625/25697/156435/681361/293736,20
BP,GO:0045684,positive regulation of epidermis development,20/8652,27/18112,0.005014544191543902,0.022661486644001753,0.014098779658707566,25682/114700/84584/313018/497991/360635/266604/303214/310626/25296/25496/296201/364706/81749/308870/89803/24873/29384/361844/313017,20
BP,GO:1903020,positive regulation of glycoprotein metabolic process,20/8652,27/18112,0.005014544191543902,0.022661486644001753,0.014098779658707566,24654/287673/24954/24482/688673/170915/84353/64152/84430/361749/312915/81754/679869/58965/64513/315939/298006/366251/25670/290553,20
BP,GO:0052547,regulation of peptidase activity,257/8652,479/18112,0.005154762439368027,0.02327923133076183,0.014483107763954487,170819/29424/287357/65051/25236/29219/29417/29173/117092/305999/25369/116502/24410/63868/54702/294503/81722/29542/83476/117279/360968/408225/25505/24383/29702/361182/246334/498433/117028/171104/25385/58935/24185/64312/54281/690899/116549/304692/117273/83805/297893/306759/191568/171287/25537/500318/316521/24482/500133/246333/24817/266680/300948/408228/303478/25125/170915/288067/315203/312981/89816/408231/298298/63879/315713/294313/25584/307480/689852/282844/317673/29569/306404/500501/245921/290317/24596/287931/311331/29884/100362347/64547/315151/25298/79224/266776/25499/24404/24648/303968/29216/156117/58834/306890/64032/445442/360721/313339/309757/295922/287716/363265/24716/24408/310486/29436/25240/25406/297968/24887/499593/292804/286926/360481/503018/24577/24795/292770/25661/192154/94195/307428/25358/365872/362393/313876/58946/316539/25404/25664/78963/306417/364705/64513/300193/303181/361319/59073/310738/170901/89783/83502/303689/24617/494125/171112/25238/100909605/295703/300786/25308/54226/64044/296352/29527/64371/497811/314297/60371/66028/315732/29345/297376/116589/64314/296654/24888/303372/299270/24446/65130/29568/298744/492821/83618/24179/315191/365057/302971/498704/306722/25391/306283/79240/246097/312115/292949/116643/79245/298784/171096/58918/171390/24498/501560/282845/313488/24835/29441/63865/25420/83584/308061/684545/362578/294520/361241/681429/293625/81752/685170/84600/54404/64529/362491/298576/84599/308896/689081/81917/362645/56611/691998/287527/313050/313128/310552/295357/24514/116558/25124/25307/288937/25550/60325/29630/83928/287454/301034/24686/100911241/81687/25377/29366/361567/64625/25439/29670/140593/304690/304407/78971/313017/364388/252922/291796/307366,257
BP,GO:0006275,regulation of DNA replication,83/8652,141/18112,0.005160888342429419,0.0232909762830814,0.014490414852737186,290359/303113/314598/287543/364996/310352/297758/309647/362817/303369/313564/296084/293497/304761/246284/362304/282835/116554/24516/308607/59325/29486/304859/289144/315523/316440/289521/78973/24329/314818/292907/303238/306096/308768/313977/302612/79114/24628/100361658/309762/688802/294025/24842/65137/65038/292263/303612/312647/315305/399679/311348/114300/498102/24498/25153/64709/140657/360908/303348/304729/25313/362594/362258/310838/24553/288257/287146/25307/680014/361088/291137/24506/25737/298203/500225/360254/315936/54304/310034/25723/25498/288003/363875,83
BP,GO:0009746,response to hexose,173/8652,314/18112,0.005175003946421982,0.023338737934477837,0.01452012962872487,25051/84403/24392/25682/83516/294515/50683/300666/29417/293649/361821/25640/81803/501099/24803/29335/266777/59295/24957/29560/81722/288995/301363/25293/171104/683667/58935/81649/117273/289754/89805/50646/252917/24954/24482/309135/85420/24675/24817/500562/363067/170915/312896/25551/297508/60391/24247/365802/312502/79434/60351/81648/50557/170911/245921/288105/24190/94270/83840/81741/84023/287005/78975/295347/25614/192155/367313/24404/29458/500865/299284/499497/312670/25663/360571/309957/64032/81742/445442/309757/117282/24952/363265/26295/287545/64830/679869/171145/306009/25147/25513/24224/25509/25675/117514/303443/25099/50554/503018/25661/54234/360937/24640/25569/29653/171116/25193/170538/24407/497229/24617/29716/29573/63997/25238/171078/58950/685258/25085/308051/29527/84005/65984/315617/365410/25735/25361/366214/170496/25464/308003/171143/291409/312647/64476/64514/246097/294395/25321/24494/60334/192647/301010/29215/83584/286900/690163/361825/65197/64534/64529/361881/24651/24553/25697/84395/64045/57395/85472/94340/59301/362282/54254/24536/29714/290646/25428/25283/25659/56646/363875/24310/366949,173
BP,GO:0007632,visual behavior,49/8652,78/18112,0.005246242118146739,0.023643875630692705,0.014709970181204146,29424/315606/114705/170714/360904/29560/29691/307206/140908/25049/56718/64457/300772/360616/25699/24448/60324/54239/24316/24525/311443/680647/25495/25298/64030/311055/29386/680971/192223/24408/25675/304883/54234/310392/24592/311191/54226/25195/293614/24511/287476/287478/84600/58959/311311/100360071/299757/56806/29722,49
BP,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,192178/307745/364834/360760/308473/298765/361109/361736/303477/311909/29619/170842/306672/303774/360917/291604/310395/304859/117180/100364335/310461/366017/29344/291841/305826/171350/408200/288909/117017/308441/305468/295050/287249/365213/266605/79256/316098/500538/294975,39
BP,GO:0010665,regulation of cardiac muscle cell apoptotic process,39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,171043/59319/65045/117279/24484/59326/50557/155430/29300/116554/64637/301563/499022/81745/309757/171355/24224/25675/50554/25400/81517/192245/24842/301229/29154/24179/116717/365057/64476/79245/29446/29153/304539/246297/310552/24514/29385/54254/25498,39
BP,GO:0015872,dopamine transport,39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,64440/84591/80977/29219/25075/29335/25468/60568/81721/25590/306285/25731/25531/54239/24316/64519/29504/25248/60564/81632/94338/24805/24415/25017/191595/25716/60565/83511/24904/289727/298575/81657/83765/25693/25510/29595/81755/266606/66024,39
BP,GO:0021545,cranial nerve development,39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,25367/25468/64444/291709/54239/303491/84353/140588/29751/114090/288152/291555/29718/299138/312213/114503/290467/24338/307740/114634/54264/313633/29410/116744/64628/365564/315996/364674/114490/366214/309280/83765/25273/116648/29577/29483/303488/100361765/360737,39
BP,GO:0046622,positive regulation of organ growth,39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,24483/317268/24185/56718/295953/81649/116590/679028/24482/170915/155430/298696/29300/314930/25496/24925/499497/24323/309757/24413/81507/114487/317578/364069/304514/79114/300992/24179/116717/25022/80881/25647/25273/305066/24883/29349/59323/54254/25203,39
BP,GO:0051353,positive regulation of oxidoreductase activity,39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,29219/114700/54705/291912/25643/24185/116777/50646/500133/24312/24242/24244/50663/24525/293615/25017/171075/25339/24323/294400/681024/304883/291470/295214/24324/311860/246311/25073/24873/361403/24494/24835/29441/89786/25290/366270/685888/499328/299341,39
BP,GO:0072527,pyrimidine-containing compound metabolic process,39/8652,60/18112,0.0052937204765161755,0.023744474669614643,0.014772557588019913,680576/314004/81708/56718/116590/64461/315137/24834/685579/85269/79127/287368/171566/309902/25383/680668/361063/305889/288051/81656/362720/315219/301622/497840/26956/312373/399679/689030/619580/301226/65156/58964/313560/29261/685679/24240/65135/362638/499956,39
BP,GO:1903169,regulation of calcium ion transmembrane transport,103/8652,179/18112,0.005297578875408444,0.023745660535836904,0.014773295371327553,29424/24602/29219/25297/25650/25471/686019/25505/288995/63883/29753/117028/171104/683667/24185/140908/56820/192129/117087/50646/362624/29256/25316/25398/361618/312981/25690/366232/25399/29209/192249/24316/58942/498328/498174/24242/24244/50663/59326/363674/24782/362895/25296/89808/24948/25639/25017/29658/361110/24626/24925/116506/307916/81745/298947/24326/24887/295214/689560/308797/116600/24832/310738/367315/296345/338457/366274/29716/24476/58950/29155/25738/311860/83518/24929/113995/117264/116601/84475/60460/314622/191572/29251/207113/81751/24176/366602/245920/690423/83529/362521/24377/306327/58959/116553/315579/24686/81509/64672/25439/361739/24180/497913,103
BP,GO:0002687,positive regulation of leukocyte migration,93/8652,160/18112,0.00530368622673069,0.023756918576277743,0.014780299529265545,294560/306934/81707/81722/116477/29681/94203/685269/54348/58935/64202/619374/66026/60670/117273/116590/287673/50646/307403/293186/311144/114111/29645/24493/315348/29650/25651/24796/89808/260320/84023/309565/25614/24807/24323/25663/445442/293410/57301/24326/60427/406163/155140/78965/29152/64513/89811/24832/308336/24617/25544/315509/54226/81517/24324/298006/24929/680127/114114/29659/25464/316064/24842/301229/116677/308436/363463/306748/315272/56765/170921/290549/24494/83765/29220/63865/364031/245920/301088/171056/366270/25542/287287/499285/64566/29385/81509/81687/64803/301265/113959/363875/29259,93
BP,GO:0051783,regulation of nuclear division,84/8652,143/18112,0.005318639740884906,0.023793890083626354,0.01480330124772943,85272/24483/24708/64022/290359/316228/293649/289747/29542/24654/361182/25660/64202/297176/24205/140583/24954/24482/360610/89817/81816/24629/25483/307169/24493/60584/94338/25296/314949/304477/25725/303037/24323/289515/59325/84426/680835/360643/298884/287622/81710/691493/500870/680486/365155/362044/117183/680006/306011/102551085/24628/363425/117269/292263/299957/25022/303792/316237/287603/24494/58964/24835/25313/365213/366270/304490/24245/24553/291234/64566/315034/291659/311336/114498/24506/29349/300711/305984/25203/24559/294800/306102/304862/365868,84
BP,GO:0034103,regulation of tissue remodeling,55/8652,89/18112,0.005322743990252725,0.023793890083626354,0.01480330124772943,24392/307973/114110/304581/113955/360904/81722/316516/312781/689984/83805/303584/308716/307403/25537/287537/84402/29733/25608/84023/64637/58954/292537/360863/25668/25147/24329/54259/25664/24592/83615/291567/24476/81517/116699/304966/24842/24179/83838/24241/24498/25341/29220/685781/25353/25447/170909/499285/25307/315579/54231/79110/54254/24536/25635,55
BP,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",55/8652,89/18112,0.005322743990252725,0.023793890083626354,0.01480330124772943,85471/362513/300807/56718/65190/25125/361391/24499/303836/317382/500616/311909/303356/315348/24796/299206/84023/81516/309389/297480/54299/680611/316164/156726/50662/303496/155140/313587/317578/308496/116562/364069/291100/306417/24705/361653/362481/365769/161452/312478/295248/24498/364031/304005/362491/298579/289227/310630/25084/287287/25697/100360982/679975/25380/307366,55
BP,GO:0032387,negative regulation of intracellular transport,44/8652,69/18112,0.005355324620672754,0.023923346699651717,0.014883842314314158,25183/25479/29477/294331/25471/116666/140908/367242/296179/64194/361069/114906/365797/361705/300514/64152/362891/114124/29456/362325/499157/100910823/60382/311193/361842/684097/26295/361094/266709/89807/24592/363478/25281/298296/25735/361167/29184/25420/287533/64557/300160/64672/315665/304862,44
BP,GO:0071901,negative regulation of protein serine/threonine kinase activity,69/8652,115/18112,0.005495890073128114,0.024471096258439455,0.015224623149164932,85272/24708/24602/29417/297682/293649/114705/64468/312781/300980/24855/360555/29644/25112/291610/24205/63995/84402/25521/114509/309377/140448/29645/114906/316131/50557/25296/192126/301164/305922/25725/683206/309757/114851/113984/25675/292912/266709/24426/498008/308909/25404/25664/689710/306141/24592/116457/170538/64031/315447/311860/24697/314870/24678/65038/24179/366854/29373/24494/24679/246297/54238/292699/287533/310552/29384/84583/362675/305203,69
BP,GO:0006884,cell volume homeostasis,27/8652,39/18112,0.0055038669653460015,0.024471096258439455,0.015224623149164932,84360/308069/25293/66026/65206/29501/25523/691209/266733/311846/59312/171373/83629/155423/317420/25240/362302/83731/286758/24170/25065/315272/100360427/304203/171443/25498/54300,27
BP,GO:0010259,multicellular organism aging,27/8652,39/18112,0.0055038669653460015,0.024471096258439455,0.015224623149164932,307251/498633/64468/246334/24660/81666/25699/25372/367072/24311/81662/24323/309858/303634/24326/25107/25586/83826/25085/80881/81638/25420/25697/29412/292673/24180/290805,27
BP,GO:0046329,negative regulation of JNK cascade,27/8652,39/18112,0.0055038669653460015,0.024471096258439455,0.015224623149164932,287422/24602/29417/297682/24185/83572/498003/63995/315833/84402/309377/304530/362520/25528/54299/291259/312937/311567/500666/24426/116457/64031/89803/116677/307472/310552/362675,27
BP,GO:0048013,ephrin receptor signaling pathway,27/8652,39/18112,0.0055038669653460015,0.024471096258439455,0.015224623149164932,60589/83709/287989/316369/171287/679028/25622/84358/25614/246212/246217/24338/298528/29202/309639/313633/312275/360546/316539/366492/116671/686310/170901/312279/361295/300955/310643,27
BP,GO:0048048,embryonic eye morphogenesis,27/8652,39/18112,0.0055038669653460015,0.024471096258439455,0.015224623149164932,85272/24790/363071/78974/312781/24706/25705/685072/83727/85489/84046/314850/297867/367846/313662/689008/25509/84399/64572/25085/266603/114490/24188/304495/312651/305066/362342,27
BP,GO:1902624,positive regulation of neutrophil migration,27/8652,39/18112,0.0055038669653460015,0.024471096258439455,0.015224623149164932,294560/306934/29681/60670/287673/24493/315348/84023/24323/25663/24326/155140/64513/81517/298006/24929/680127/114114/363463/24494/83765/29220/499285/29385/113959/363875/29259,27
BP,GO:0007292,female gamete generation,105/8652,183/18112,0.005524730057808161,0.024547337923294228,0.015272056684770375,102550344/294515/290359/100362634/362513/361103/307925/117273/83805/25196/313053/50646/171150/24482/171115/362817/363088/117281/304654/293507/84353/307446/307169/365299/25608/25725/293056/25154/313845/307348/25445/58922/24323/25663/59325/114593/84426/309757/50662/300149/689388/310652/303250/24224/24326/362960/84399/25692/24577/295541/313481/680486/303572/365155/114215/362044/299802/81517/362919/306011/29527/24324/171026/312777/288909/117269/292263/24179/499156/79252/314320/24494/79245/499413/24653/79242/170956/304608/296351/365213/310769/303566/497976/294252/25084/679805/114498/292129/361308/300711/84583/24177/25203/24536/360243/619575/292673/366261/361035/360254/500223/296178/84389/84397/365868,105
BP,GO:0097352,autophagosome maturation,35/8652,53/18112,0.005551871143272054,0.02463086972550458,0.015324025758660336,360550/83730/295217/303885/362245/192129/292381/287044/24242/24244/50663/24944/363131/29693/364419/252853/282834/297995/287873/288371/365024/363720/304285/497918/288092/308846/301085/116643/24176/65052/296159/302552/364902/361321/290403,35
BP,GO:0099084,postsynaptic specialization organization,35/8652,53/18112,0.005551871143272054,0.02463086972550458,0.015324025758660336,363058/83709/688721/116595/296374/266777/25466/65040/66013/685472/113970/171093/60391/117096/56725/25529/85275/498922/50557/79121/59312/29423/81821/83501/246212/641521/25252/24718/29495/365222/300967/116647/81005/366014/310519,35
BP,GO:1904659,glucose transmembrane transport,77/8652,130/18112,0.005554714074618106,0.02463086972550458,0.015324025758660336,85428/362461/25236/445541/114507/364052/50686/24855/24185/81649/25139/50866/311839/681056/24954/24482/360576/24817/25551/94172/24316/170582/25622/85497/501925/308410/25608/83840/60445/290537/314824/295347/362453/24323/312670/309957/498416/303205/58853/171355/246046/25059/84006/24326/362860/303443/24577/294075/170538/25238/83497/299638/24183/499462/498284/25676/154968/85262/64476/25467/24494/24835/246273/140868/65197/308923/24553/366251/287533/366441/308028/85256/24506/114095/59323/252854/24310,77
BP,GO:0034249,negative regulation of cellular amide metabolic process,117/8652,206/18112,0.005568351466632822,0.02467346127276848,0.015350523969021836,313594/29602/192178/93667/307745/364834/360949/360760/303010/301513/684558/297911/498407/308473/24383/298765/29702/84427/303158/296467/117028/64202/361109/312510/64831/313053/25537/365948/25285/24482/690345/500562/24312/315713/361736/81825/303477/311909/361927/319110/308410/298696/360618/29619/300944/170842/24948/291905/306672/60445/296751/499022/293056/287433/288783/303774/360917/686779/84472/291604/310395/362609/304859/295428/117180/100364335/308266/303250/362173/310461/366017/361920/25054/29344/291841/305826/313481/313587/315000/114089/24705/171350/361309/317646/679841/408200/360663/24854/367307/690139/500956/288909/117017/306722/83765/312490/308441/305468/295050/287249/365213/25302/64456/310756/29261/266605/79256/316098/140945/24883/500538/24686/360992/84583/294975/361035/304862,117
BP,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,95/8652,164/18112,0.005571788136668771,0.02467346127276848,0.015350523969021836,689593/83721/78969/360860/50686/287155/315160/291921/64363/24185/317381/116549/290986/309591/306007/50646/300772/308068/294557/311842/499417/287044/361585/315713/361769/64462/360772/25152/500616/315294/50557/289623/317396/79128/58936/368062/361930/116554/81516/499157/690516/25614/300756/81715/307940/362900/361749/24881/26295/301020/83841/309639/298012/25404/83722/315000/306417/300193/688813/89783/288734/81763/24854/299638/364681/303592/307641/64667/113927/83823/312647/690244/29499/362559/304522/116643/81751/288762/246273/289508/25313/307472/29192/315259/60398/29258/300724/300160/289437/29199/362342/308775/25283/24472/291796,95
